ACCOUNT #,METER CAPACITY
01017N005500,4
01017N006500,4
01017N007500,4
01017N008000,4
01017N010500,4
01017N011000,4
01017N011500,4
01017N012000,4
01017N012500,4
01017N013000,4
01017N014000,4
01017N015500,4
01017N016000,4
01017N016500,4
01017N017000,4
01017N017500,4
01017N018000,4
01017N019000,4
01017N019500,4
01017N020000,4
01017N021000,4
01017N022000,4
01017N022500,4
01017N023000,4
01017N023500,4
01017N024000,4
01017N025000,4
01017N025500,4
01017N026000,4
01017N026500,4
01017N027000,4
01017N027500,4
01017N028000,4
01017N029000,4
01017N029500,4
01017N030000,4
01017N032000,4
01017N032500,4
01017N033000,4
01017N033500,4
01017N035000,4
01017N035500,4
01017N036000,4
01017N036500,4
01017N037000,4
01017N037500,4
01017N038500,4
01017N039500,4
01017N041000,4
01017N041500,4
01017N043000,4
01017N043500,4
01017N044000,4
01017N044500,4
01017N045000,4
01017N045500,4
01017N046500,4
01017N047000,4
01017N047500,4
01017N048000,4
01017N048500,4
01017N049000,4
01017N049500,4
01017N050000,4
01017N050500,4
01017N051000,4
01017N051500,4
01017N052000,4
01017N052500,4
01017N055000,4
01017N056000,4
01017N056500,4
01017N057000,4
01017N057500,4
01017N058000,4
01017N058500,4
01017N059000,4
01017N059500,4
01017N060000,4
01017N060500,4
01017N061000,4
01017N061500,4
01017N062000,4
01017N062500,4
01017N063500,4
01017N064000,4
01017N065000,4
01017N065500,4
01017N066000,4
01017N066500,4
01017N067000,4
01017N067500,4
01017N068000,4
01017N068500,4
01017N069000,4
01017N069500,4
01017N070000,4
01017N070500,4
01017N071000,4
01017N071500,4
01017N073500,4
01017N074000,4
01017N074500,4
01017N075500,4
01017N077500,4
01017N078000,4
01017N078500,4
01017N079000,4
01017N079500,4
01017N080000,4
01017N080500,4
01017N081000,4
01017N081500,4
01017N082000,4
01017N082500,4
01017N083000,4
01017N083500,4
01017N084000,4
01018N000500,4
01018N001000,4
01018N001500,4
01018N002000,4
01018N002500,4
01018N003000,4
01018N003500,4
01018N004000,4
01018N004500,4
01018N005000,4
01018N006000,4
01018N006500,4
01018N007000,4
01018N008000,4
01018N009500,4
01018N010000,4
01018N011000,4
01018N011500,4
01018N012000,4
01018N012500,4
01018N014000,4
01018N014500,4
01018N015000,4
01018N015500,4
01018N016000,4
01018N016500,4
01018N017000,4
01018N017500,4
01018N018000,4
01018N018500,4
01018N019000,4
01018N019500,4
01018N020000,4
01018N020500,4
01018N021000,4
01018N022000,4
01018N022500,4
01018N023000,4
01018N023500,4
01018N024000,4
01018N024500,4
01018N025500,4
01018N026000,4
01018N027000,4
01018N027500,4
01018N028000,4
01018N028500,4
01018N029000,4
01018N029500,4
01018N032000,4
01018N033000,4
01018N034000,4
01018N035000,4
01018N036500,4
01018N037000,4
01018N038000,4
01018N038500,4
01018N039000,4
01018N039500,4
01018N040000,4
01018N040500,4
01018N041000,4
01018N041500,4
01018N042000,4
01018N042500,4
01018N043000,4
01018N043500,4
01018N044000,4
01018N044500,4
01018N045000,4
01018N046000,4
01018N046500,4
01018N047000,4
01018N047500,4
01018N048000,4
01018N048500,4
01018N049000,4
01018N049500,4
01018N050000,4
01018N050500,4
01018N051000,4
01018N051500,4
01018N052000,4
01018N052500,4
01018N053000,4
01018N053500,4
01018N054000,4
01018N056500,4
01018N057000,4
01018N057500,4
01018N059000,4
01018N060000,4
01018N060500,4
01018N062000,4
01018N062500,4
01018N063000,4
01018N063500,4
01018N064000,4
01018N064500,4
01018N065000,4
01018N065500,4
01018N066000,4
01018N066500,4
01018N067000,4
01018N067500,4
01018N068000,4
01018N068500,4
01018N069000,4
01018N069500,4
01018N072500,4
01018N073000,4
01018N073500,4
01018N074000,4
01018N074500,4
01018N075000,4
01018N075500,4
01018N076000,4
01018N076500,4
01018N077000,4
01018N077500,4
01018N078000,4
01018N078500,4
01018N079000,4
01018N079500,4
01018N080000,4
01018N081000,4
01018N081500,4
01018N082000,4
01018N082500,4
01018N083500,4
01018N084000,4
01019N000500,4
01019N001000,4
01019N001500,4
01019N002000,4
01019N002500,4
01019N003000,4
01019N003500,4
01019N004000,4
01019N004500,4
01019N005000,4
01019N005500,4
01019N006000,4
01019N006500,4
01019N007000,4
01019N007500,4
01019N008000,4
01019N009500,4
01019N010000,4
01019N010500,4
01019N011000,4
01019N011500,4
01019N012000,4
01019N012500,4
01019N013000,4
01019N013500,4
01019N014000,4
01019N014500,4
01019N015000,4
01019N015500,4
01019N016000,4
01019N016500,4
01019N017000,4
01019N019000,4
01019N020500,4
01019N021000,4
01019N022000,4
01019N024500,4
01019N025500,4
01019N026000,4
01019N026500,4
01019N027000,4
01019N027500,4
01019N028000,4
01019N028500,4
01019N029000,4
01019N029500,4
01019N030000,4
01019N030500,4
01019N031000,4
01019N033500,4
01019N035000,4
01019N035500,4
01019N036000,4
01019N036500,4
01019N037000,4
01019N037500,4
01019N038000,4
01019N039000,4
01019N039500,4
01019N040000,4
01019N040500,4
01019N041000,4
01019N041500,4
01019N042000,4
01019N042500,4
01019N043000,4
01019N044500,4
01019N044700,4
01019N045000,4
01019N046000,4
01019N047500,4
01019N048000,4
01019N051000,4
01019N051500,4
01019N052000,4
01019N052500,4
01019N053000,4
01019N053500,4
01019N054000,4
01019N054500,4
01019N055000,4
01019N055500,4
01019N056000,4
01019N057000,4
01019N057500,4
01019N072000,4
01019N058000,4
01019N058500,4
01019N059000,4
01019N059500,4
01019N060000,4
01019N060500,4
01019N061000,4
01019N062000,4
01019N062500,4
01019N063000,4
01019N063500,4
01019N064000,4
01019N064500,4
01019N065000,4
01019N065500,4
01019N066000,4
01019N066500,4
01019N067000,4
01019N067500,4
01019N068000,4
01019N068500,4
01019N069000,4
01019N069500,4
01019N070000,4
01019N070500,4
01019N071000,4
01019N071500,4
01019N074000,4
01019N075000,4
01019N075500,4
01019N077000,4
01019N078000,4
01019N079000,4
01019N079500,4
01019N080000,4
01019N081000,4
01019N081500,4
01019N082000,4
01019N082500,4
01019N083000,4
01019N083500,4
01019N084000,4
01019N084500,4
01019N085000,4
01019N085500,4
01019N086000,4
01019N087000,4
01019N087500,4
01019N088000,4
01019N089000,4
01019N089500,4
01020N000500,4
01020N001000,4
01020N001500,4
01020N002000,4
01020N002500,4
01020N003000,4
01020N003500,4
01020N004000,4
01020N004500,4
01020N005000,4
01020N005500,4
01020N006000,4
01020N006500,4
01020N007000,4
01020N007500,4
01020N010000,4
01020N010500,4
01020N011000,4
01020N011500,4
01020N012000,4
01020N012500,4
01020N013000,4
01020N014000,4
01020N014500,4
01020N015000,4
01020N015500,4
01020N016000,4
01020N016500,4
01020N017000,4
01020N017500,4
01020N018000,4
01020N018500,4
01020N019000,4
01020N019500,4
01020N020000,4
01020N020500,4
01020N021000,4
01020N021500,4
01020N022000,4
01020N022500,4
01020N023000,4
01020N023500,4
01020N025000,4
01020N025500,4
01020N026000,4
01020N026500,4
01020N027000,4
01020N027500,4
01020N028000,4
01020N028500,4
01020N029000,4
01020N029500,4
01020N030000,4
01020N031000,4
01020N031500,4
01020N032000,4
01020N032500,4
01020N033500,4
01020N034500,4
01020N035000,4
01020N036000,4
01020N036500,4
01020N037000,4
01020N037500,4
01020N038000,4
01020N038100,4
01020N038500,4
01020N039500,4
01020N040500,4
01020N041000,4
01020N041500,4
01020N042000,4
01020N043500,4
01020N044000,4
01020N045000,4
01020N045500,4
01020N046000,4
01020N046500,4
01020N047500,4
01020N048000,4
01020N048500,4
01020N049000,4
01020N049500,4
01020N050000,4
01020N050500,4
01020N051000,4
01020N051500,4
01020N052000,4
01020N053000,5
01020N053001,4
01020N054000,4
01020N054500,4
01020N055000,4
01020N055500,4
01020N056000,4
01020N056500,4
01020N058000,4
01020N058500,4
01020N060000,4
01020N061500,5
01020N064500,5
01020N065000,5
01020N065001,4
01020N066500,4
01020N067000,4
01020N067500,4
01020N068000,4
01020N068500,4
01020N070500,4
01020N071200,4
01020N071700,4
01020N072500,4
01020N073000,4
01020N073500,4
01020N074000,4
01020N075000,4
01020N076000,4
01020N077000,4
01020N077500,4
01020N078500,4
01020N080500,4
01020N081000,4
01020N081500,4
01020N082000,4
01020N082500,4
01020N083000,4
01020N083500,4
01020N084000,4
01021N000500,4
01021N001500,4
01021N010000,4
01021N010500,4
01021N011500,4
01021N012000,4
01021N012500,4
01021N014500,4
01021N015000,4
01021N015500,4
01021N016500,4
01021N016700,4
01021N017000,4
01021N040500,4
01021N041000,4
01021N041500,4
01021N042000,4
01021N042500,4
01021N044000,4
01021N044500,4
01021N046500,4
01021N047000,4
01021N047500,4
01021N048000,4
01021N049500,4
01021N050000,4
01021N050500,4
01021N051000,4
01021N051500,4
01021N051700,4
01021N052000,4
01021N052500,4
01021N053000,4
01021N053500,4
01021N055500,4
01021N056600,5
01021N061500,4
01021N062000,4
01021N063000,4
01021N064000,4
01021N065000,4
01021N066000,4
01021N066500,4
01021N067500,4
01021N068000,4
01021N068500,4
01021N069000,4
01021N070500,5
01021N071500,4
01021N072000,4
01021N072500,4
01021N073000,4
01021N074000,4
01021N075000,4
01021N075500,4
01021N076000,4
01021N076500,4
01021N078500,5
01021N080100,5
01021N081000,4
01021N081500,4
01021N082000,4
01021N084000,4
01021N086500,4
01021N087000,4
01021N088500,4
01021N089500,4
01021N090000,4
01021N091100,5
01021N092500,4
01021N093000,5
01021N094500,4
01021N095000,4
01021N095500,4
01021N096000,4
01021N097000,4
01021N098500,4
01021N099000,5
01021N100000,4
01021N100500,4
01021N101500,4
01021N102000,4
01021N102500,4
01021N103000,4
01021N103500,4
01021N104000,4
01021N105000,4
01021N106000,4
01021N106500,4
01021N107200,5
01021N107500,4
01021N109000,4
01021N110100,4
01021N110500,4
01021N111500,4
01021N112500,4
01021N114000,4
01021N114700,5
01021N115000,4
01021N115500,4
01021N116000,4
01021N116500,4
01021N117000,4
01021N117500,4
01022N000500,4
01022N001000,4
01022N001500,4
01022N002500,5
01022N002600,5
01022N003500,4
01022N004500,4
01022N005500,4
01022N006000,4
01022N006500,4
01022N007000,4
01022N007500,4
01022N008000,4
01022N009000,4
01022N009500,4
01022N010000,4
01022N010500,4
01022N011500,4
01022N012000,4
01022N012500,4
01022N013500,4
01022N014000,4
01022N014500,4
01022N015000,4
01022N017000,4
01022N018000,4
01022N018500,4
01022N019000,4
01022N019500,4
01022N020000,4
01022N020500,4
01022N023500,4
01022N024000,4
01022N025000,4
01022N025500,4
01022N026000,4
01022N026500,4
01022N027000,4
01022N028000,4
01022N028500,4
01022N029000,4
01022N030000,4
01022N030500,4
01022N031000,4
01022N031500,4
01022N032000,4
01022N032500,4
01022N033000,4
01022N033500,4
01022N034000,4
01022N034500,4
01022N035000,4
01022N036500,4
01022N037000,4
01022N038000,4
01022N039500,4
01022N040000,4
01022N042000,4
01022N043000,4
01022N043500,4
01022N044000,4
01022N044500,4
01022N046000,4
01022N047000,4
01022N047500,4
01022N048000,4
01022N048500,4
01022N049000,4
01022N049500,4
01022N050000,4
01022N050600,4
01022N051000,4
01022N051500,4
01022N052000,4
01022N053000,4
01022N053500,4
01022N054000,4
01022N054500,4
01022N055500,5
01022N057500,4
01022N058000,4
01022N059000,4
01022N059500,4
01022N060000,4
01022N060500,4
01022N062000,4
01022N062500,4
01022N064000,4
01022N064500,4
01022N068000,4
01022N069000,4
01022N070000,4
01022N071500,4
01022N072000,4
01022N072500,4
01022N073000,4
01022N073500,4
01022N074000,4
01022N074500,4
01022N075000,4
01022N075500,4
01022N076000,4
01022N076500,4
01022N077000,4
01022N077500,4
01022N078000,4
01022N079000,4
01022N080500,5
01022N081500,4
01022N082000,4
01022N082500,4
01022N083000,4
01022N083500,4
01022N084000,4
01022N085000,4
01022N086100,5
01022N086500,4
01022N087500,4
01022N088000,4
01022N088500,4
01166S001000,5
01166S002100,5
01166S002500,4
01166S003000,4
01166S004000,4
01166S005000,4
01166S005500,4
01166S006000,4
01166S007000,4
01166S007500,4
01166S008000,4
01166S009000,4
01166S009500,4
01166S010000,4
01166S010500,4
01166S011000,4
01166S011500,4
01166S013500,4
01166S014000,4
01166S014500,4
01166S023000,4
01166S024000,4
01166S024500,4
01166S025000,4
01166S025500,4
01166S026000,4
01166S027000,4
01166S027500,4
01166S028000,4
01166S028500,4
01166S029000,4
01166S029500,4
01166S030500,4
01166S031000,4
01166S031500,4
01166S032000,4
01166S032500,4
01166S033500,4
01166S034000,4
01166S034500,4
01166S035000,4
01166S035500,4
01166S036500,4
01166S037000,4
01166S037500,4
01166S038000,4
01166S038500,4
01166S039500,4
01166S052000,4
01166S052500,4
01166S053000,4
01166S053500,4
01166S054000,4
01166S054500,4
01166S055000,4
01166S055500,4
01166S056000,4
01166S056500,4
01166S057000,4
01166S057500,4
01166S058000,4
01166S058500,4
01166S059500,4
01166S060500,4
01166S061000,4
01166S062000,4
01166S062500,4
01166S063000,4
01166S063500,4
01166S064000,4
01166S064500,4
01166S065000,4
01166S065500,4
01166S066000,4
01167S000500,4
01167S001000,4
01167S002000,4
01167S024500,4
01167S025000,4
01167S025500,4
01167S026000,4
01167S026500,4
01167S027000,4
01167S027500,4
01167S028000,4
01167S028500,4
01167S029000,4
01167S029500,4
01167S030500,4
01167S031500,4
01167S032000,4
01167S032500,4
01167S033000,4
01167S033500,4
01167S034500,4
01167S035000,4
01167S035500,4
01167S036000,4
01167S036500,4
01167S037000,4
01167S042000,4
01167S042500,4
01167S043000,4
01167S043500,4
01167S044500,4
01167S045000,4
01167S045500,4
01167S046000,4
01167S046500,4
01167S059000,4
01167S060000,4
01167S061000,4
01167S061500,4
01167S062000,4
01167S062500,4
01168S014000,4
01168S015500,4
01168S029500,4
01168S030500,4
01168S031000,4
01168S031500,4
01168S032000,4
01168S033500,4
01168S045000,4
01168S046000,4
01168S046500,4
01168S047000,4
01168S047500,4
01168S048000,4
01168S049000,4
01168S049500,4
01168S060000,4
01168S060500,4
01168S061000,5
01168S061500,4
01168S062000,4
01168S062500,4
01168S063000,4
01169S000500,4
01169S001000,4
01169S001500,4
01169S002000,4
01169S010000,4
01169S010500,4
01169S011000,4
01169S011500,4
01169S012000,4
01169S012500,4
01169S013500,5
01169S014000,5
01169S016300,4
01169S017500,4
01169S018500,4
01169S019000,4
01169S019500,4
01169S020000,4
01169S020500,4
01169S021000,4
01169S028500,4
01169S029000,4
01169S029500,4
01169S030500,4
01169S031500,4
01169S032000,4
01169S032500,4
01169S033000,4
01169S033500,4
01169S034000,4
01169S034500,4
01169S035000,4
01169S035500,4
01169S036000,4
01169S040000,4
01169S042600,5
01169S043000,4
01169S043500,4
01169S044000,4
01169S044500,4
01169S050500,4
01169S051000,4
01169S051500,4
01169S052000,4
01169S053000,4
01169S053500,4
01169S054000,4
01169S054500,4
01169S055500,4
01170S000500,4
01170S002500,4
01170S003500,4
01170S004000,4
01170S004500,4
01170S005000,4
01170S005500,4
01170S006000,4
01170S006500,4
01170S007000,4
01170S008500,4
01170S009000,4
01170S009500,4
01170S017000,4
01170S018000,4
01170S021500,4
01170S022500,4
01170S023000,4
01170S023500,4
01170S024500,4
01170S025000,4
01170S025500,4
01170S026500,4
01170S027000,4
01170S027500,4
01170S028000,4
01170S028500,4
01170S029000,4
01170S029500,4
01170S030000,4
01170S031000,4
01170S032000,4
01170S033000,4
01170S034000,4
01170S034500,4
01170S035000,4
01170S035500,4
01170S036000,4
01170S036500,4
01170S037000,4
01170S038000,4
01170S038500,4
01170S039000,4
01170S039500,4
01170S046000,4
01170S046500,4
01170S047500,4
01170S048000,4
01170S048500,4
01170S049000,4
01170S050000,4
01170S050500,4
01170S051000,4
01170S051500,4
01170S052500,4
01170S053500,4
01170S054000,4
01170S054500,4
01170S055000,4
01170S055500,4
01170S056000,4
01170S057000,4
01170S057500,4
01170S058000,4
01170S058500,4
01170S059000,4
01170S059500,4
01170S060000,4
01170S061500,4
01170S062500,4
01170S063500,4
01170S064000,4
01170S065000,4
01170S065500,4
01170S066000,4
01170S066500,4
01170S067500,4
01170S068000,4
01170S069000,4
01170S069500,4
01170S070000,4
01170S070500,4
01171S003200,4
01171S004000,4
01171S004500,4
01171S005000,4
01171S005500,4
01171S006000,4
01171S006500,4
01171S007000,4
01171S007500,4
01171S008500,4
01171S009000,4
01171S009500,4
01171S010000,4
01171S010500,4
01171S011000,4
01171S012000,4
01171S013500,4
01171S014000,4
01171S015000,4
01171S015500,4
01171S016000,4
01171S016500,4
01171S017000,4
01171S017500,4
01171S018500,4
01171S019000,4
01171S020500,4
01171S021000,4
01171S022000,4
01171S022500,4
01171S023000,4
01171S023500,4
01171S024000,4
01171S025000,4
01171S025500,4
01171S026000,4
01171S026500,4
01171S027000,4
01171S028000,4
01171S028500,4
01171S029000,4
01171S029500,4
01171S030000,4
01171S030300,4
01171S030900,4
01171S031500,4
01171S032000,4
01171S032500,4
01171S033000,4
01171S034000,4
01171S040500,4
01171S041000,4
01171S042500,4
01171S043500,4
01171S044000,4
01171S044500,4
01171S045000,4
01171S045500,4
01171S046000,4
01171S047000,4
01171S047500,4
01171S048000,4
01171S048500,4
12103S056000,4
12103S056500,4
12103S057000,4
12103S057500,4
12103S058000,4
12103S058500,4
12103S059000,4
12103S059500,4
12103S060000,4
12103S060500,4
12103S061000,4
12103S061500,4
12103S062000,4
12103S062500,4
12103S063000,4
12103S063500,4
12103S064000,4
12103S064500,4
12103S065000,4
12103S066000,4
12103S066500,0
12103S067000,4
12103S067500,4
12103S068000,4
12103S068500,4
12103S069000,4
01172S001000,4
01172S002000,4
01172S002500,4
01172S005000,4
01172S006000,4
01172S007000,4
01172S008100,4
01172S009000,4
01172S010000,4
01172S012000,4
01172S013000,4
01172S014000,4
01172S016000,4
01172S017000,4
01172S018000,4
01172S021000,4
01172S022000,4
01172S024000,4
01172S028000,4
01172S028500,4
01172S030000,4
01172S030500,4
01172S031500,4
01172S033000,4
01172S035000,4
01172S037000,4
01172S040500,4
01172S041000,4
01172S044000,4
01172S045000,4
01172S050000,4
01172S054000,4
01172S055000,4
01172S057000,4
01172S058000,4
01172S059000,4
01172S062000,4
01172S063000,4
01173S001000,4
01173S001500,4
01173S002700,5
14003M094200,4
01173S009000,4
01173S010500,4
01173S011500,4
01173S027000,5
01173S027500,4
01173S030000,5
01173S030500,4
01173S032000,4
01173S032500,4
01173S038000,4
01173S040500,4
01173S041000,4
01173S041100,4
01173S041500,4
01173S043600,4
01173S044000,5
01173S045500,4
01173S046000,4
01173S049000,4
01173S049700,4
01173S050000,4
01173S051000,4
01173S052500,4
01173S053500,4
01173S054000,4
01173S054600,4
01173S054700,5
01173S055000,4
01173S056000,4
01173S057000,4
01173S059000,4
01173S059500,4
01173S059600,4
01173S059700,4
01173S060000,4
01173S060500,4
01173S061100,4
01173S063000,4
01173S066000,4
01173S070000,6
01173S070001,5
01173S074500,4
01173S075500,4
01173S078000,4
01173S078500,4
01173S079000,4
01173S079500,4
01173S080000,4
01173S080500,4
01173S081000,4
01173S082500,4
01173S083000,4
01173S084000,4
01173S084500,5
01173S085500,5
01173S086000,5
01173S086001,4
01173S086002,4
01173S086003,5
01173S086500,4
01173S086501,4
01173S086600,5
01173S086700,5
01173S086800,5
01173S086900,5
01173S087000,5
01173S087100,5
01173S087400,4
01173S087500,4
01173S088000,4
01173S088500,4
01173S089000,4
01173S089500,4
01173S090000,4
01173S090500,4
01173S091000,4
01173S091500,4
01173S092000,4
01173S092500,4
01173S094000,4
01173S094500,4
01173S096500,4
01173S097000,4
01173S097500,4
01173S099000,4
01173S099500,4
01173S100500,4
01173S102000,4
01173S103000,4
01173S104500,4
01173S105000,4
01173S105500,4
01173S106500,4
01173S107000,4
01173S110500,4
01173S113000,5
01173S113100,5
01173S113500,5
01173S114000,5
01173S114500,5
01173S115000,5
01173S115500,5
01173S116000,5
01500S003500,5
01500S005000,5
10030S063000,4
01500S007500,4
01500S027500,4
10027S052500,4
01500S030500,4
01500S035000,5
01500S035001,5
01500S035002,5
01500S035003,5
01500S035004,5
01500S036000,6
